id,highway,cycleway,name,surface,geometry
way/4586195,unclassified,no,Schorlemerallee,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.2969055, 52.4644143], [13.2969879, 52.4644733], [13.2976078, 52.4647056], [13.2980216, 52.4648477], [13.2982806, 52.4649212], [13.2983456, 52.4649366], [13.2984243, 52.4649548], [13.2987344, 52.4650243], [13.2991092, 52.4650949], [13.2995025, 52.4651548], [13.3000399, 52.4652048], [13.3001203, 52.4652118], [13.3001983, 52.4652188], [13.3030102, 52.4654548], [13.3030873, 52.4654613], [13.3031607, 52.4654676], [13.3037406, 52.4655178], [13.3053932, 52.4656606], [13.3055792, 52.465675], [13.3056334, 52.4656797], [13.3056977, 52.4656876]]}"
way/4592305,tertiary,track,Sylter Straße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3399552, 52.5397919], [13.3399112, 52.5398135], [13.3398639, 52.5398392], [13.3394802, 52.5401112], [13.3381772, 52.5410361], [13.3380894, 52.5410963]]}"
way/4592448,tertiary,separate,Mierendorffplatz,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.303436, 52.5247685], [13.3033987, 52.5246841], [13.3033419, 52.5245609], [13.3032887, 52.5245]]}"
way/4592725,residential,opposite,Schumannstraße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3831718, 52.5240937], [13.3826548, 52.5240104], [13.3821791, 52.5239338], [13.3817914, 52.5238713], [13.3809356, 52.5237315], [13.3800223, 52.5235828], [13.3796121, 52.5235161], [13.3795999, 52.5235141]]}"
way/4594143,residential,opposite,Kiautschoustraße,sett,"{""type"": ""LineString"", ""coordinates"": [[13.3576582, 52.5410712], [13.3575279, 52.5410399], [13.3564457, 52.5407796], [13.3559516, 52.5406608], [13.3551619, 52.5404709], [13.3550173, 52.5404361]]}"
way/4594210,residential,track,Heinz-Galinski-Straße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3724758, 52.5565575], [13.3723531, 52.5560249], [13.3722643, 52.5558962]]}"
way/4594372,secondary,separate,Vorarlberger Damm,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3472602, 52.4706186], [13.3473739, 52.4706012], [13.3474596, 52.4705879]]}"
way/4594380,secondary,separate,Steglitzer Damm,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3471907, 52.4499534], [13.3477911, 52.4498719]]}"
way/4595083,residential,opposite,Pasewalker Straße,sett,"{""type"": ""LineString"", ""coordinates"": [[13.3679975, 52.5463505], [13.3680003, 52.5462748], [13.3680637, 52.5452704], [13.3680692, 52.5451793], [13.368084, 52.5449383], [13.3680821, 52.5449258], [13.3680745, 52.5448773], [13.3680251, 52.5448414]]}"
way/4603266,residential,opposite,Gropiusstraße,sett,"{""type"": ""LineString"", ""coordinates"": [[13.3759187, 52.5519851], [13.3759946, 52.5520295], [13.3776368, 52.5529876], [13.3777105, 52.5530306]]}"
way/4603268,residential,opposite,Thurneysserstraße,sett,"{""type"": ""LineString"", ""coordinates"": [[13.3771395, 52.551242], [13.377045, 52.5512976], [13.3759605, 52.5519569], [13.3759187, 52.5519851]]}"
way/4603721,tertiary,separate,Mierendorffstraße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3029406, 52.52421], [13.3031379, 52.5243718], [13.303185, 52.5244115], [13.3031994, 52.524424], [13.3032887, 52.5245]]}"
way/4605123,residential,track,Riemeisterstraße,sett,"{""type"": ""LineString"", ""coordinates"": [[13.2503455, 52.4536538], [13.2504722, 52.4536754], [13.2505135, 52.453673], [13.2505598, 52.4536641], [13.2506073, 52.4536388], [13.2510655, 52.4533633], [13.2511026, 52.4533415], [13.2511611, 52.4533072], [13.251221, 52.4532703], [13.2516618, 52.4529933], [13.2520773, 52.4527085], [13.2525118, 52.4523807], [13.2529166, 52.4520463], [13.2532468, 52.4517376], [13.2532881, 52.4517017], [13.2533229, 52.4516664], [13.2538999, 52.4510503]]}"
way/4605126,secondary,track,Onkel-Tom-Straße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.2546841, 52.4430752], [13.2546282, 52.4432243]]}"
way/4607067,tertiary,track,Lützowstraße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3536602, 52.505615], [13.3536902, 52.5055702], [13.3537182, 52.5055283], [13.3537922, 52.5054176], [13.353796, 52.5054028], [13.3537974, 52.5053862], [13.3537931, 52.5053684], [13.3537844, 52.5053497], [13.353765, 52.5053192]]}"
way/4609223,residential,track,Lissabonallee,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.2244826, 52.4289033], [13.224623, 52.4286384], [13.2246769, 52.4285506], [13.224756, 52.4284297], [13.2252019, 52.4276929], [13.2253211, 52.4275003], [13.2254438, 52.4273022], [13.2255589, 52.4271107], [13.225691, 52.4269633], [13.2258468, 52.4268291], [13.2259739, 52.4267532], [13.2260197, 52.4267259], [13.2262576, 52.4266234], [13.2264142, 52.426576], [13.2265126, 52.4265462]]}"
way/4610047,tertiary,track,Holländerstraße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3369364, 52.5646163], [13.337161, 52.5645703], [13.3375238, 52.5644961], [13.3381915, 52.5643595], [13.3384615, 52.5643043], [13.3386323, 52.5642742], [13.338902, 52.5642141], [13.3391894, 52.5641554], [13.3395649, 52.5640785], [13.3399451, 52.5640007], [13.3403592, 52.563916], [13.340918, 52.5638017], [13.3417969, 52.5636219], [13.342294, 52.5635202], [13.34252, 52.5634739], [13.3426138, 52.5634548], [13.3427459, 52.5634277], [13.3428999, 52.5633962], [13.343095, 52.5633563], [13.3431667, 52.5633416], [13.3432385, 52.5633269], [13.3433525, 52.5633036], [13.3435991, 52.5632532], [13.3443981, 52.5630897], [13.3448395, 52.5629994]]}"
way/4610353,residential,opposite,Kleine Auguststraße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3986097, 52.5288725], [13.3986137, 52.5288186], [13.3992386, 52.5275156], [13.3992628, 52.5274676]]}"
way/4611779,residential,opposite,Franz-Klühs-Straße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3905129, 52.5008896], [13.3902561, 52.5008766], [13.3896944, 52.5008496], [13.3896024, 52.5008435], [13.3895127, 52.5008344], [13.3894338, 52.5008236], [13.3891258, 52.5007636], [13.3890073, 52.5007454], [13.3888935, 52.5007313], [13.3888153, 52.5007237], [13.3887039, 52.5007147]]}"
way/4611862,tertiary,track,Schöneberger Straße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3796328, 52.5032212], [13.37967, 52.5032387], [13.3797244, 52.5032644], [13.379772, 52.5032868], [13.3799213, 52.5033573], [13.3799694, 52.50338], [13.3803151, 52.5035431]]}"
way/4612431,secondary,lane,Brückenstraße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.4164546, 52.511006], [13.4165931, 52.5112657], [13.4168859, 52.5118424], [13.4171433, 52.5123518], [13.4171834, 52.5124412]]}"
way/4612973,residential,opposite,Parochialstraße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.4136777, 52.5173794], [13.4131735, 52.5172969], [13.4128015, 52.5172489], [13.4125206, 52.5172171], [13.4124136, 52.5172178]]}"
way/4616318,residential,opposite,Herbartstraße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.2873437, 52.503339], [13.2872916, 52.5035118]]}"
way/4616329,residential,opposite,Wundtstraße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.285259, 52.5072935], [13.2840249, 52.5067786], [13.2839594, 52.5067477]]}"
way/4616570,residential,opposite,Am Comeniusplatz,sett,"{""type"": ""LineString"", ""coordinates"": [[13.4480957, 52.5122582], [13.4473467, 52.51205], [13.4465109, 52.5118146]]}"
way/4618705,residential,no,Nollendorfstraße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3495834, 52.4973938], [13.3497027, 52.4974007], [13.3530321, 52.4980012], [13.3540764, 52.4981896], [13.3542802, 52.4982269]]}"
way/4618777,residential,track,Pohlstraße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3608709, 52.5016392], [13.3625418, 52.501128], [13.3634515, 52.500841], [13.3635109, 52.5008256], [13.363681, 52.5007961]]}"
way/4618827,residential,no,Else-Lasker-Schüler-Straße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3551106, 52.4999854], [13.3552331, 52.5000271], [13.3552782, 52.500076], [13.3552976, 52.5000985], [13.3553502, 52.5001329], [13.3563368, 52.5004518], [13.3569932, 52.5006649]]}"
way/4632866,secondary,track,Wollankstraße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3913269, 52.5634485], [13.3911293, 52.563341], [13.3910215, 52.5632822]]}"
way/4638867,residential,opposite,Leonhardyweg,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3828535, 52.4801995], [13.3828498, 52.4801157], [13.3828384, 52.4798159], [13.3828028, 52.4782711], [13.3828028, 52.4782266]]}"
way/4639037,living_street,opposite,Hornstraße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3824819, 52.4937755], [13.3825199, 52.493793], [13.3825457, 52.4938156], [13.3825772, 52.4938751], [13.3826249, 52.4939655], [13.3826321, 52.494003]]}"
way/4645149,secondary,lane,Heiligenseestraße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.2401962, 52.602027], [13.2401337, 52.6020391], [13.2399515, 52.6020926], [13.2398325, 52.6021276]]}"
way/4662735,secondary,track,Manteuffelstraße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3778923, 52.4698796], [13.3778704, 52.4695541], [13.3778649, 52.4692515]]}"
way/4662880,secondary,track,Britzer Damm,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.4367661, 52.4496589], [13.4365806, 52.4493973], [13.4365273, 52.4493222], [13.4365014, 52.4492857], [13.4363943, 52.4491348], [13.4363401, 52.4490519], [13.4362639, 52.4489482]]}"
way/4663228,secondary,track,Arnulfstraße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3742266, 52.4554906], [13.3741279, 52.4554953], [13.3738272, 52.4555116], [13.3723672, 52.4555905]]}"
way/4672472,tertiary,lane,Drusenheimer Weg,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.4168919, 52.418201], [13.4168222, 52.4183075]]}"
way/4674694,residential,track,Londoner Straße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3428999, 52.5633962], [13.3428465, 52.5632959], [13.3428035, 52.5632231], [13.3427733, 52.5631704], [13.3427043, 52.5630447], [13.3426184, 52.5628832], [13.3424043, 52.5625673], [13.3423095, 52.5624271], [13.3417485, 52.5617969], [13.3417178, 52.5617634], [13.3416924, 52.5617364]]}"
way/4675799,residential,track,Birkenstraße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3392062, 52.5328684], [13.3393354, 52.5328374], [13.3394306, 52.5328146], [13.3399336, 52.5326825], [13.3400629, 52.5326485], [13.3401812, 52.5326166], [13.341004, 52.5323945], [13.3412079, 52.5323407], [13.3413375, 52.5323066]]}"
way/4677645,secondary,separate,Fennbrücke,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3605495, 52.5374107], [13.3609188, 52.5375753]]}"
way/4684897,residential,opposite,Frieda-Seidlitz-Straße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.4388478, 52.5563617], [13.439083, 52.556465], [13.4390974, 52.5564713], [13.4396032, 52.5566926], [13.4396604, 52.5567182], [13.4399228, 52.5568354], [13.4401704, 52.556946], [13.4402439, 52.5569788]]}"
way/4684925,secondary,track,Rennbahnstraße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.452099, 52.563137], [13.4522336, 52.5630808], [13.4530501, 52.5627246], [13.4536129, 52.5624816]]}"
way/4684966,residential,opposite,Hunsrückstraße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.4594581, 52.5600234], [13.4593756, 52.5599526], [13.4590709, 52.559691], [13.4588785, 52.5595286], [13.4584604, 52.5591738], [13.4584168, 52.5591368], [13.4582161, 52.55897], [13.4579116, 52.5587169], [13.4577068, 52.5585467], [13.4574181, 52.558305], [13.4572948, 52.5582472]]}"
way/4685867,tertiary,track,Modersohnstraße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.4586207, 52.5061607], [13.4587332, 52.5063914], [13.4587637, 52.5064543], [13.4588168, 52.5065643]]}"
way/4685885,tertiary,track,Modersohnbrücke,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.4579053, 52.5046905], [13.4582125, 52.5053234]]}"
way/4689494,tertiary,track,Lindenthaler Allee,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.2298776, 52.4297373], [13.2298775, 52.4297168], [13.2298344, 52.4289913], [13.2298011, 52.4287352], [13.2297416, 52.4282769], [13.2296994, 52.4279559], [13.2296844, 52.4277627]]}"
way/4693139,secondary,separate,Albrechtstraße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3232917, 52.4563544], [13.3233068, 52.4563495], [13.323399, 52.4563194], [13.3237901, 52.4561653], [13.3238945, 52.4561247]]}"
way/4699695,residential,no,Hoeppnerstraße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3713409, 52.4745557], [13.3713403, 52.4744897], [13.3713412, 52.4743699], [13.3713763, 52.4742628], [13.3713972, 52.4742242], [13.3714803, 52.4740705], [13.371613, 52.4738901], [13.3717351, 52.4737669], [13.3717754, 52.4737233], [13.3718439, 52.4736716], [13.3720219, 52.4735474], [13.3722069, 52.4734307], [13.3724229, 52.4733102], [13.3727517, 52.4731304], [13.3728706, 52.4730696], [13.3729879, 52.4730137], [13.3730478, 52.4729872], [13.3731059, 52.4729616], [13.373158, 52.4729386], [13.373217, 52.4729126], [13.3734057, 52.4728294], [13.3734782, 52.4728043], [13.3736343, 52.4727521], [13.3737024, 52.4727286], [13.3737708, 52.472707], [13.3739313, 52.4726565], [13.3741869, 52.4725945], [13.3743379, 52.4725631], [13.37459, 52.4725232], [13.3748504, 52.4724991], [13.375026, 52.4724951], [13.3755456, 52.4724857], [13.3761698, 52.4724698], [13.3762347, 52.4724682], [13.3763231, 52.4724667], [13.3772183, 52.472451], [13.3774293, 52.4724473], [13.377633, 52.4724437]]}"
way/4706347,tertiary,track,Sundgauer Straße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.2714706, 52.4382646], [13.2714123, 52.4383354], [13.2713478, 52.4384163]]}"
way/4716389,tertiary,lane,Säntisstraße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3803371, 52.4141475], [13.380789, 52.4143539], [13.3809978, 52.4144521]]}"
way/4729173,secondary,lane,Eugen-Kleine-Brücke,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3025066, 52.4198632], [13.3029464, 52.419632], [13.3030071, 52.4196004]]}"
way/4729907,secondary,track,Beeskowdamm,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.2673987, 52.4089692], [13.2676456, 52.4089873], [13.2677252, 52.4089932], [13.268078, 52.409019], [13.2683712, 52.4090405], [13.268966, 52.409084]]}"
way/4740663,tertiary,track,Fischerhüttenstraße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.2407036, 52.4424417], [13.2407939, 52.4423965], [13.2408087, 52.4423891], [13.2408883, 52.4423492], [13.2409209, 52.4423328], [13.2412153, 52.4421854], [13.2415492, 52.4420182], [13.2416867, 52.4419493], [13.2421072, 52.4417399], [13.2422701, 52.4416593], [13.2423308, 52.4416298], [13.2423918, 52.4416001], [13.2428534, 52.4413757], [13.2433808, 52.4411162], [13.2443275, 52.4406502], [13.2446219, 52.4405054], [13.2447363, 52.4404547]]}"
way/4755718,residential,track,Riemeisterstraße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.2541175, 52.4507929], [13.2541945, 52.4507008], [13.2542249, 52.4506658]]}"
way/4756340,residential,opposite,Hertelstraße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.319947, 52.4688116], [13.320035, 52.4688106], [13.3204647, 52.4688051], [13.3213476, 52.4688017]]}"
way/4756603,residential,track,Schützallee,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.2552108, 52.4406145], [13.2553567, 52.4406275], [13.2554887, 52.4406529], [13.2562142, 52.4407777], [13.2567479, 52.4408696], [13.2577757, 52.4410465], [13.2578528, 52.4410599], [13.2579307, 52.4410735], [13.2593674, 52.4413252], [13.2594487, 52.4413394], [13.2595306, 52.4413537], [13.261418, 52.441682], [13.2615382, 52.4417024], [13.261671, 52.4417264]]}"
way/4764209,primary,no,Grabbeallee,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.398506, 52.579912], [13.3984226, 52.5798742], [13.3983752, 52.5798563], [13.3983484, 52.5798436], [13.3983286, 52.5798317], [13.3983097, 52.5798183], [13.3982956, 52.579803], [13.3982816, 52.5797847], [13.398266, 52.5797582], [13.398255, 52.5797316], [13.3982445, 52.5797017], [13.3982353, 52.579668], [13.3982262, 52.5796328], [13.3982234, 52.579596], [13.3982217, 52.5795536], [13.3982274, 52.5794], [13.3982268, 52.5793329], [13.398228, 52.5792859]]}"
way/4764861,unclassified,no,Germanenstraße,sett,"{""type"": ""LineString"", ""coordinates"": [[13.3759642, 52.5797206], [13.375885, 52.5797222], [13.3758111, 52.5797124], [13.3757433, 52.579692], [13.3756855, 52.5796624], [13.3756405, 52.5796244], [13.3756122, 52.5795808], [13.3756023, 52.5795344], [13.3756154, 52.5794792], [13.3756544, 52.5794287], [13.3757158, 52.5793873], [13.3757944, 52.5793586], [13.3758834, 52.5793449], [13.375975, 52.5793477], [13.3760553, 52.5793645], [13.3761251, 52.579394], [13.3761793, 52.5794337], [13.3762138, 52.5794809], [13.376226, 52.5795361], [13.3762113, 52.5795912], [13.3761708, 52.5796412], [13.3761082, 52.5796819], [13.3760403, 52.5797068], [13.3759642, 52.5797206]]}"
way/4764920,residential,no,Angerweg,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3779907, 52.5877043], [13.3781902, 52.5877838], [13.378888, 52.5880672], [13.3794839, 52.5883144], [13.3798042, 52.5884393], [13.3806226, 52.5887882], [13.3809486, 52.5889262], [13.3811943, 52.5890591], [13.3815685, 52.5892554], [13.3819489, 52.5894751], [13.382042, 52.5895644], [13.3823501, 52.5897445]]}"
way/4765039,residential,no,Uhlandstraße,sett,"{""type"": ""LineString"", ""coordinates"": [[13.3633763, 52.5861438], [13.3633988, 52.5861969], [13.3636, 52.5866721], [13.363966, 52.5875366], [13.3639867, 52.5875856], [13.3640115, 52.5876425], [13.3643882, 52.5884827], [13.3644099, 52.5885376], [13.3644359, 52.5885977], [13.3649373, 52.5897564], [13.3650514, 52.5900163], [13.3650803, 52.5900822]]}"
way/4765050,residential,no,Lessingstraße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3587052, 52.5897389], [13.3588547, 52.5897473], [13.3592166, 52.5897674], [13.3602921, 52.589827], [13.3605066, 52.5898369], [13.3608156, 52.5898558], [13.3608453, 52.5898576], [13.3612231, 52.5898795]]}"
way/4765084,secondary,track,Hauptstraße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3754839, 52.5971826], [13.375479, 52.597178], [13.3754481, 52.597146], [13.3753703, 52.597065], [13.3753024, 52.5969944], [13.3752873, 52.5969787], [13.3751634, 52.5968498], [13.3751363, 52.5968216], [13.3750286, 52.5967097], [13.3750098, 52.5966895], [13.3748311, 52.596511], [13.3748025, 52.5964833], [13.374727, 52.59641], [13.3747101, 52.5963885], [13.3746385, 52.5963091], [13.3744508, 52.5961011], [13.3742296, 52.5957728], [13.3741681, 52.5956694], [13.3740793, 52.5955201], [13.3739354, 52.5952782], [13.3737252, 52.5949201]]}"
way/4765085,secondary,track,Hauptstraße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3730224, 52.5936971], [13.372864, 52.5934112], [13.3728224, 52.5933399]]}"
way/4765343,residential,no,Uhlandstraße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3661304, 52.5926146], [13.3661708, 52.5927257]]}"
